imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,collection,overview,tagline,cluster_no,embedding_x,embedding_y
tt1815862,82700,After Earth,After Earth,2013-05-30,100,"Science Fiction,Action,Adventure",US,en,en,130000000,243843127,4.8,192172,5.2,5374,22.992,,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.","Danger is real, fear is a choice",0,4.202922541198597,-13.138625698037524
tt1646971,82702,How to Train Your Dragon 2,How to Train Your Dragon 2,2014-06-09,102,"Fantasy,Action,Adventure,Animation,Comedy,Family",US,en,en,145000000,609123048,7.8,306993,7.7,7400,46.762,How to Train Your Dragon Collection,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",The training is over.,6,12.694443382319594,-3.0849246864667283
tt1905041,82992,Fast & Furious 6,Fast & Furious 6,2013-05-21,131,"Action,Thriller,Crime",US,en,"en,ru,es",160000000,550620594,7.0,369674,6.8,8601,7.458,The Fast and the Furious Collection,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",All roads lead to this,8,-1.2180436185486092,-2.2674313051102497
tt2016894,85985,Ek Tha Tiger,एक था टाइगर,2012-08-15,133,"Action,Romance,Thriller","HK,IN,IE,TR",hi,hi,12000000,51000000,5.5,29132,6.0,118,8.377,Tiger Collection,RAW agent Tiger is on a mission to retrieve information from a scientist in Dublin. The plot centers on an Indian spy (RAW) code-named Tiger who falls in love with a Pakistani spy (ISI) during an investigation and how Tiger's ideology and principles change over time.,,1,-4.450122043729334,-1.1220615253609776
tt1340138,87101,Terminator Genisys,Terminator Genisys,2015-06-23,126,"Science Fiction,Action,Thriller,Adventure",US,en,en,155000000,440603537,6.3,260563,5.9,6634,68.127,The Terminator Collection,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",Reset the future,2,3.421094177229587,-5.452610235365456
tt1411250,87421,Riddick,Riddick,2013-09-02,119,"Science Fiction,Action,Thriller",US,en,en,38000000,98337295,6.4,154688,6.3,3139,23.932,The Chronicles of Riddick Collection,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",Survival Is His Revenge,4,5.607033174840183,-7.21426718796335
tt1321511,87516,Oldboy,Oldboy,2013-11-14,104,"Drama,Thriller,Mystery,Action",US,en,en,30000000,5186767,5.7,69440,5.9,1439,15.539,,An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,Ask not why you were imprisoned. Ask why you were set free.,3,-10.991213494986727,4.976403491786101
tt1648179,87826,Here Comes the Boom,Here Comes the Boom,2012-10-11,105,"Comedy,Action",US,en,en,0,73100172,6.4,86333,6.1,1079,15.575,,A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the school's music program.,No one will fight for his students like Mr. Voss.,9,8.014567914236162,5.290286278151705
tt0454876,87827,Life of Pi,Life of Pi,2012-11-20,127,"Adventure,Drama,Action","CA,TW,GB,US",en,"zh,en,fr,hi,ja,ru,ta",120000000,609016565,7.9,583231,7.4,10762,26.808,,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",Believe The Unbelievable,0,-0.25116477914700003,-13.369396445439705
tt0373051,88751,Journey to the Center of the Earth,Journey to the Center of the Earth,2008-07-10,93,"Action,Science Fiction,Adventure,Comedy,Family",US,en,"en,is,it",45000000,101702060,5.8,114028,6.0,3635,19.578,Journey Collection,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",Same Planet. Different World.,0,2.0444349395324504,-13.169595106880655
tt1783232,89584,Conquest 1453,Fetih 1453,2012-02-16,160,"Adventure,Drama,Action,War",TR,tr,tr,2581561,9001826,6.7,56761,6.1,120,5.482,,"After the death of his father Murat II, Mehmet II ascends to the Ottoman throne. After braving internal and external enemies, he decides to complete what he was destined to do: Conquer Constantinople.",The fall of an empire will be the rise of another.,6,18.359989552491914,0.485019117091806
tt2109248,91314,Transformers: Age of Extinction,Transformers: Age of Extinction,2014-06-25,165,"Science Fiction,Action,Adventure",US,en,en,99000000,0,5.6,298717,5.9,6105,51.947,Transformers Collection,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",This is not war. It's extinction.,2,8.115913994847835,-8.632383595458158
tt1684233,93828,Welcome to the Punch,Welcome to the Punch,2013-03-15,99,"Action,Adventure,Crime","GB,US",en,en,8500000,9747,6.1,32141,5.9,481,10.869,,"When notorious criminal Jacob Sternwood is forced to return to London, it gives detective Max Lewinsky one last chance to take down the man he's always been after.","A Stunning, Intelligent Thriller",5,0.3698643588928995,12.04721564977725
tt1899353,94329,The Raid,Serbuan maut,2012-03-22,101,"Action,Thriller,Crime",ID,id,id,1100000,4105187,7.6,191208,7.4,2324,20.658,The Raid Collection,"Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.","1 Ruthless Crime Lord, 20 Elite Cops, 30 Floors of Hell",8,-0.7559414475895613,1.7672016677356768
tt1712170,94348,Alex Cross,Alex Cross,2012-10-18,101,"Action,Thriller,Crime,Mystery",US,en,"en,de",45000000,30353232,5.2,32519,5.2,552,12.08,Alex Cross Collection,"After Washington DC detective Alex Cross is told that a family member has been murdered, he vows to track down the killer. He soon discovers that she was not his first victim and that things are not what they seem.",Don't Ever Cross Alex Cross,5,-1.1800093588502407,8.093707062803608
tt1979320,96721,Rush,Rush,2013-09-02,123,"Drama,Action","DE,GB,US",en,"en,de,it,fr",38000000,90247624,8.1,434979,7.7,5304,22.966,,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,Everyone's driven by something.,3,-12.934702780186191,11.829954415929711
tt1234721,97020,RoboCop,RoboCop,2014-01-30,118,"Science Fiction,Action",US,en,en,120000000,242688965,6.1,216759,5.8,4309,16.069,,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",We've got the future under control.,2,-16.728574598161305,-4.477211710192003
tt1258972,97430,The Man with the Iron Fists,The Man with the Iron Fists,2012-11-02,96,Action,"HK,US",en,en,15000000,15608545,5.4,60616,5.5,842,13.583,The Man with the Iron Fists Collection,"In feudal China, a blacksmith who makes weapons for a small village is put in the position where he must defend himself and his fellow villagers.",You can't spell Kung Fu without F and U!,3,12.998680461384682,3.8545382806724033
tt1291150,98566,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014-08-07,101,"Science Fiction,Action,Adventure,Comedy",US,en,en,125000000,477200000,5.8,201438,5.9,5412,61.944,Teenage Mutant Ninja Turtles (Remake) Collection,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,4,9.169807961836602,-3.6826376452538003
tt2395427,99861,Avengers: Age of Ultron,Avengers: Age of Ultron,2015-04-22,141,"Action,Adventure,Science Fiction","IT,KR,GB,US",en,en,250000000,1405403694,7.3,749597,7.3,17831,121.724,The Avengers Collection,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",A New Age Has Come.,2,6.45061018386447,-4.095849173986897
tt1843866,100402,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014-03-20,136,"Action,Adventure,Science Fiction",US,en,en,170000000,714766572,7.7,740842,7.7,14477,57.216,Captain America Collection,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",In heroes we trust.,2,6.24910919326362,-3.4202998412652263
tt1951264,101299,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013-11-15,146,"Adventure,Action,Science Fiction",US,en,en,130000000,847423452,7.5,615857,7.4,13833,33.37,The Hunger Games Collection,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",Every revolution begins with a spark.,3,-2.6802924761875717,-7.216328298235528
tt2101341,102362,Dead Man Down,Dead Man Down,2013-03-08,118,"Thriller,Action,Crime,Drama",US,en,"en,fr,sq,es",0,18074539,6.5,63990,6.1,1102,13.123,,"In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.",Blood demands blood,5,-7.156113170794409,7.364555761378343
tt1872181,102382,The Amazing Spider-Man 2,The Amazing Spider-Man 2,2014-04-16,142,"Action,Adventure,Fantasy",US,en,en,200000000,708962323,6.6,418725,6.4,9289,64.58,The Amazing Spider-Man Collection,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",No more secrets.,2,5.55419697890158,-1.3406110579221393
tt1587310,102651,Maleficent,Maleficent,2014-05-28,97,"Fantasy,Adventure,Action,Family,Romance",US,en,en,180000000,758539785,7.0,345853,7.1,10850,48.091,Maleficent Collection,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",Don't believe the fairy tale.,6,14.298872524104302,-2.2629554449870786
tt0478970,102899,Ant-Man,Ant-Man,2015-07-14,117,"Science Fiction,Action,Adventure",US,en,en,130000000,519311965,7.3,574577,7.1,15464,51.42,Ant-Man Collection,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",Heroes don't get any bigger.,8,4.149549349098953,-1.7047370531028483
tt1645155,106021,Erased,Erased,2012-08-23,100,"Action,Thriller","BE,CA,GB,US",en,en,12000000,0,6.1,29757,5.9,488,12.326,,A former agent of the CIA and his estranged daughter go on the run after his employers target them for assassination.,Far from home. Far from safe. Far from over.,1,-5.429835954282922,1.6432360452807937
tt2002718,106747,Machete Kills,Machete Kills,2013-09-12,107,"Action,Crime,Thriller",US,en,"en,es",12000000,15008161,5.6,74941,5.6,1439,18.111,Machete Collection,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,Trained to kill. Left for dead. Back for more.,1,-1.903629368041475,0.28387729844843074
tt1211956,107846,Escape Plan,Escape Plan,2013-10-09,115,"Action,Thriller",US,en,"en,de,ar,ur",50000000,122915111,6.7,227971,6.7,3848,32.088,Escape Plan Collection,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",No one breaks out alone.,1,-11.505067830040137,2.4512359286999654
tt1213663,107985,The World's End,The World's End,2013-07-18,109,"Comedy,Action,Science Fiction",GB,en,en,20000000,46089287,7.0,260924,6.8,4028,17.105,,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,Good food. Fine ales. Total Annihilation.,0,-0.45291688023866966,-9.02568675034867
tt1245492,109414,This Is the End,This Is the End,2013-06-12,107,"Action,Comedy",US,en,en,32000000,126041322,6.6,385230,6.2,4899,21.052,,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",Nothing ruins a party like the end of the world.,3,-0.7918883796060879,-7.329896191592182
tt1535109,109424,Captain Phillips,Captain Phillips,2013-10-10,134,"Action,Drama,Thriller",US,en,"en,so",55000000,218791811,7.8,423352,7.6,5248,19.755,,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",Out here survival is everything.,0,-3.3984149986910333,-13.910215183467509
tt2097307,109513,Hit & Run,Hit & Run,2012-08-22,100,"Action,Comedy,Romance",US,en,"en,fr,pl",2000000,14400000,6.1,34618,5.6,400,9.529,,"When former getaway driver, Charlie Bronson jeopardises his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles, the feds and Charlie's former gang chase them on the road.",A Comedy That Never Takes Its Foot Off The Gas,5,-10.16493874974037,9.070826470665203
tt1706620,110415,Snowpiercer,Snowpiercer,2013-08-01,127,"Action,Science Fiction,Drama","CZ,KR",ko,"en,fr,ja,ko",39200000,86758912,7.1,324355,6.9,7198,27.617,,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.","AD 2031, the passengers in the train are the only survivors on Earth.",0,2.8537392201466494,-10.854936421118708
tt2404311,112205,The Family,The Family,2013-09-13,111,"Crime,Comedy,Action","FR,US",en,en,30000000,36894225,6.3,111082,6.3,2281,25.543,,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",Some call it organized crime. Others call it family.,3,-13.414874407504287,6.499504737512707
tt2334879,117251,White House Down,White House Down,2013-06-27,131,"Action,Drama,Thriller",US,en,en,150000000,205366737,6.4,207102,6.4,3663,29.611,,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",It will start like any other day,8,-8.860348054786316,2.074374309110143
tt2302755,117263,Olympus Has Fallen,Olympus Has Fallen,2013-03-20,120,"Action,Thriller",US,en,"en,ko",70000000,161025640,6.5,258316,6.3,5245,30.121,Has Fallen Collection,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",When our flag falls our nation will rise.,1,-9.76129558737655,1.6356932000899975
tt2199711,117319,Vishwaroopam,விஸ்வரூபம்,2013-01-25,147,"Action,Thriller",IN,ta,"ar,en,hi,ta",17000000,51000000,8.1,38819,6.1,63,3.964,Vishwaroopam Collection,"Vishwanathan, a Kathak dance teacher in New York, is in a rather happy marriage with Nirupama who is a nuclear oncologist. Nirupama is from a middle class family in Chennai, she marries Vishwanath (a dance master) to pursue her higher studies in the USA. But when Nirupama wants to break up with her husband, she engages a private detective. That's when the pandora's box opens up.",,3,-15.797407188859454,2.645971581877581
tt1954470,117691,Gangs of Wasseypur - Part 1,गैंग्स ऑफ़ वास्सेपुर पार्ट - १,2012-06-22,160,"Action,Thriller,Crime",IN,hi,hi,1400000,4100000,8.2,82947,7.1,221,8.172,Gangs of Wasseypur Collection,"Shahid Khan is exiled after impersonating the legendary Sultana Daku in order to rob British trains. Now outcast, Shahid becomes a worker at Ramadhir Singh's colliery, only to spur a revenge battle that passes on to generations. At the turn of the decade, Shahid's son, the philandering Sardar Khan vows to get his father's honor back, becoming the most feared man of Wasseypur.",,3,6.800593357869626,8.895659276006356
tt2015381,118340,Guardians of the Galaxy,Guardians of the Galaxy,2014-07-30,121,"Action,Science Fiction,Adventure",US,en,en,170000000,772776600,8.0,1048708,7.9,22401,37.047,Guardians of the Galaxy Collection,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",All heroes start somewhere.,3,4.153379504108425,-0.9334894656865839
tt1904996,119283,Parker,Parker,2013-01-23,118,"Action,Crime",US,en,en,35000000,46216641,6.2,114244,5.9,2377,24.299,,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.","To get away clean, you have to play dirty.",5,-5.658536857332738,8.538836483626113
tt2103281,119450,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014-06-26,130,"Science Fiction,Action,Drama,Thriller",US,en,en,170000000,710644566,7.6,412771,7.3,8754,64.973,Planet of the Apes (Reboot) Collection,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",One last chance for peace.,0,7.449112604879372,-10.337270214008
tt1389096,121824,Stand Up Guys,Stand Up Guys,2012-12-14,95,"Thriller,Comedy,Action",US,en,en,0,0,6.5,53350,5.9,643,11.853,,"After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",They don't make 'em like they used to.,5,1.293432900909747,9.91677537690225
tt2094766,121856,Assassin's Creed,Assassin's Creed,2016-12-21,115,"Action,Adventure,Science Fiction","FR,MT,HK,GB,US,TW",en,"en,es,pt",125000000,240697856,5.7,186748,5.4,6311,33.731,,"Through unlocked genetic memories that allow him to relive the adventures of his ancestor in 15th century Spain, Callum Lynch discovers he's a descendant of the secret 'Assassins' society. After gaining incredible knowledge and skills, he is now poised to take on the oppressive Knights Templar in the present day.",Your destiny is in your blood.,1,5.048514984221901,11.051097847735948
tt2310332,122917,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,2014-12-10,144,"Action,Adventure,Fantasy","NZ,US",en,en,250000000,956019788,7.4,477079,7.3,10882,86.732,The Hobbit Collection,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",Witness the defining chapter of the Middle-Earth saga,6,14.55566307452956,-3.695080432877544
tt1538403,123553,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,2013-08-21,130,"Fantasy,Action,Mystery","CA,DE,GB,US",en,en,60000000,95396573,5.9,128150,6.4,3770,26.665,,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",You have been chosen,4,13.0053696076982,-8.324578260890506
tt0831387,124905,Godzilla,Godzilla,2014-05-14,123,"Action,Drama,Science Fiction","JP,US",en,"en,ja",160000000,529076069,6.4,379455,6.2,6889,74.985,Godzilla Collection,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.","The world ends, Godzilla begins.",4,5.352439625302101,-6.589828623494615
tt2263944,126963,Dragon Ball Z: Battle of Gods,ドラゴンボールZ 神と神,2013-03-30,85,"Animation,Action,Science Fiction","JP,US",ja,ja,0,50461371,7.2,26394,6.8,1049,65.44,Dragon Ball Super Collection,"The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.",,4,9.963412339222774,-7.303228086423441
tt1656186,127493,Stolen,Stolen,2012-09-06,96,"Action,Crime,Thriller",US,en,"sv,en",35000000,2106557,5.5,43434,5.4,760,15.665,,"Master thief Will Montgomery is just released from the State penitentiary after serving a 10 year sentence, is contacted by Vincent, his ex comrade in crime, who is holding Will’s teenage daughter ransom in a hijacked taxi cab. Vincent will only surrender her when Will reveals the whereabouts of the 20 million dollars he contrived to conceal from their last robbery.",Never steal from the world's greatest thief.,5,-7.649463473509322,6.513773594669439
tt1877832,127585,X-Men: Days of Future Past,X-Men: Days of Future Past,2014-05-15,132,"Action,Adventure,Fantasy,Science Fiction","GB,US",en,en,250000000,747862775,7.9,662751,7.5,12407,50.853,X-Men Collection,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,"To save the future, they must alter the past",4,7.336478119965306,-6.301280003763386
tt1951266,131634,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015-11-18,137,"Action,Adventure,Science Fiction","DE,US",en,en,160000000,653428261,6.6,288737,6.9,9679,39.441,The Hunger Games Collection,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",The fire will burn forever.,3,-2.6955363580288747,-7.186955867841147
tt1980209,134374,Pain & Gain,Pain & Gain,2013-04-18,130,"Crime,Action",US,en,en,25000000,1,6.4,201661,6.2,3377,24.296,,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",Their American dream is bigger than yours.,5,-8.123084186138582,10.815970414985566
tt0882977,134411,Snitch,Snitch,2013-02-21,112,"Thriller,Drama,Action","US,AE",en,"en,es",35000000,42930462,6.4,83395,6.0,1877,18.589,,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",How Far Would You Go To Save Your Son?,5,-10.927331169103669,7.188902073573558
tt0369610,135397,Jurassic World,Jurassic World,2015-06-06,124,"Action,Adventure,Science Fiction,Thriller",US,en,en,150000000,1671713208,7.0,581742,6.6,16767,62.589,Jurassic Park Collection,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",The park is open.,0,3.050416705690829,-16.19822417080072
tt1272878,136400,2 Guns,2 Guns,2013-08-02,109,"Action,Comedy,Crime",US,en,"es,en",61000000,131940411,6.7,197841,6.5,3103,20.167,,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,"2 Guns, 1 Bank.",8,-4.475148586892771,10.320930809513014
tt1893256,136418,Hummingbird,Hummingbird,2013-05-07,100,"Action,Thriller","US,GB",en,en,20000000,8352885,6.2,66718,6.2,1194,20.406,,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",All roads don't lead to salvation.,3,-0.9467480985974587,2.7073407757818027
tt2404463,136795,The Heat,The Heat,2013-06-27,117,"Action,Comedy,Crime",US,en,"en,es,bg",43000000,158674180,6.6,162875,6.6,3129,23.032,,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",Action's never been so hot!,8,-4.698892872562381,12.858064406125202
